entry_idx,exit_idx,entry,exit,direction,reason,pnl_usdt,balance_after,entry_date,exit_date
1176,1176,0.10357,0.10367356999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998798,-1.2749999999993986,2025-10-30 09:27:00,2025-10-30 09:27:00
1183,1183,0.10341,0.10320318,short,IMMEDIATE_TP_HIT,0.07499999999999743,-1.199999999999401,2025-10-30 09:34:00,2025-10-30 09:34:00
1185,1185,0.10272,0.10282271999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999903,-1.3499999999993915,2025-10-30 09:36:00,2025-10-30 09:36:00
1194,1194,0.10247,0.10257247,short,IMMEDIATE_SL_HIT,-0.1499999999999952,-1.4999999999993867,2025-10-30 09:45:00,2025-10-30 09:45:00
1208,1208,0.1023,0.10240229999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998956,-1.6499999999993762,2025-10-30 09:59:00,2025-10-30 09:59:00
1217,1217,0.10244,0.10254244,short,IMMEDIATE_SL_HIT,-0.14999999999999658,-1.7999999999993728,2025-10-30 10:08:00,2025-10-30 10:08:00
1220,1220,0.10218,0.10197564,short,IMMEDIATE_TP_HIT,0.07500000000000046,-1.7249999999993724,2025-10-30 10:11:00,2025-10-30 10:11:00
1222,1222,0.10185,0.1016463,short,IMMEDIATE_TP_HIT,0.07500000000000082,-1.6499999999993715,2025-10-30 10:13:00,2025-10-30 10:13:00
1224,1224,0.10155,0.10165155,short,IMMEDIATE_SL_HIT,-0.14999999999999403,-1.7999999999993657,2025-10-30 10:15:00,2025-10-30 10:15:00
1235,1235,0.10174,0.10153651999999999,short,IMMEDIATE_TP_HIT,0.07500000000000434,-1.7249999999993613,2025-10-30 10:26:00,2025-10-30 10:26:00
1237,1238,0.10125,0.10136,short,SL_GAP,-0.15648148148148072,-1.881481481480842,2025-10-30 10:28:00,2025-10-30 10:29:00
1253,1253,0.10108,0.10087784,short,IMMEDIATE_TP_HIT,0.07500000000000501,-1.806481481480837,2025-10-30 10:44:00,2025-10-30 10:44:00
1255,1255,0.10117,0.10096766,short,IMMEDIATE_TP_HIT,0.07499999999999653,-1.7314814814808404,2025-10-30 10:46:00,2025-10-30 10:46:00
1261,1262,0.10202,0.10222404,long,TP_HIT,0.07500000000000187,-1.6564814814808384,2025-10-30 10:52:00,2025-10-30 10:53:00
1264,1264,0.10204,0.10224408,long,IMMEDIATE_TP_HIT,0.0749999999999966,-1.5814814814808418,2025-10-30 10:55:00,2025-10-30 10:55:00
1270,1270,0.10188,0.10167624,short,IMMEDIATE_TP_HIT,0.07499999999999798,-1.5064814814808438,2025-10-30 11:01:00,2025-10-30 11:01:00
1272,1272,0.10145,0.10155144999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999192,-1.6564814814808357,2025-10-30 11:03:00,2025-10-30 11:03:00
1274,1275,0.10133,0.10143132999999999,short,SL_HIT,-0.14999999999998728,-1.806481481480823,2025-10-30 11:05:00,2025-10-30 11:06:00
1278,1278,0.10114,0.10093772,short,IMMEDIATE_TP_HIT,0.07499999999999934,-1.7314814814808237,2025-10-30 11:09:00,2025-10-30 11:09:00
1281,1281,0.10082,0.10092082,short,IMMEDIATE_SL_HIT,-0.14999999999999075,-1.8814814814808145,2025-10-30 11:12:00,2025-10-30 11:12:00
1298,1299,0.10109,0.10119108999999998,short,SL_HIT,-0.1499999999999883,-2.0314814814808027,2025-10-30 11:29:00,2025-10-30 11:30:00
1306,1306,0.10008,0.09987984,short,IMMEDIATE_TP_HIT,0.07500000000000359,-1.9564814814807991,2025-10-30 11:37:00,2025-10-30 11:37:00
1309,1309,0.09952,0.09932096,short,IMMEDIATE_TP_HIT,0.07499999999999815,-1.881481481480801,2025-10-30 11:40:00,2025-10-30 11:40:00
1320,1320,0.09897,0.09906896999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999236,-2.0314814814807933,2025-10-30 11:51:00,2025-10-30 11:51:00
1322,1322,0.09859,0.09868858999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999967,-2.18148148148079,2025-10-30 11:53:00,2025-10-30 11:53:00
1339,1339,0.09919,0.09928918999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998875,-2.331481481480779,2025-10-30 12:10:00,2025-10-30 12:10:00
1344,1344,0.09982,0.10001964,long,IMMEDIATE_TP_HIT,0.07500000000000069,-2.2564814814807783,2025-10-30 12:15:00,2025-10-30 12:15:00
